STUDENT_ID	CURRENT_SCHOOL	LAST_NAME	FIRST_NAME	MIDDLE_NAME	DATE_OF_BIRTH	GENDER_CODE	GRADE_LEVEL
1000708	INACT	Sundra	Steve		02/24/1991	M	02
1001258	INACT	Kelly	Mike	MICHAEL	07/11/1987	M	09
1013416	4011	Hanning	Loy	ERLEY	08/15/1997	M	05
1003762	INACT	White	Sam	HELENA	12/10/1993	M	03
1003752	INACT	Whiting	Jesse		01/14/1994	M	02
1001349	INACT	Lawson	Al	CONRAD	06/17/1988	F	05
1005938	3005	Burnett	Hercules	ALEXI	03/30/1996	M	06
1009443	INACT	Edmonston	Sam	MICHAEL	07/17/1991	M	10
1009718	4014	Albury	Vic	AZUCELY	02/23/1998	M	03
505689	2002	Murchison	Tim	E	09/17/1991	F	10
1008467	INACT	Dedmon	Jeff	M	04/19/1997	F	KF
1000192	INACT	Ewoldt	Art	MARTIN	08/01/1991	M	KP
1005994	INACT	Burns	Ed	E	02/13/1987	M	PG
505661	INACT	Moseby	Lloyd	ANTHONY	09/02/1991	F	10
1010621	4009	Boyle	Henry	MARIE	06/08/1998	M	03
702089	INACT	Stricker	Cub		11/29/1986	F	PG
702090	INACT	Strickland	George	ALBERTO	02/27/1987	M	PG
504273	INACT	Brown	Kevin		01/22/1987	M	11
403930	INACT	Jourdan	Ted	NICOLE	12/09/1988	F	02
1008937	INACT	Driskill	Travis	M JR	09/22/1997	M	03
1010325	4012	Bernal	Victor		02/12/1998	F	03
1011538	INACT	Clarke	Nig	CATHERINE	05/25/1999	M	KF
1011539	INACT	Clarke	Stan	GRZEGORZ	11/08/1998	M	01
1012016	4014	Cross	Jeff	T	11/28/1997	F	03
1011518	4014	Clark	Ed	ROSE	01/12/1999	F	03
1009735	4014	Allen	Sled		09/16/1998	F	03
403848	INACT	Jeffcoat	Hal	L	11/08/1988	F	05
403850	INACT	Jennings	Robin		03/14/1989	M	12
1002167	2002	Petkovsek	Mark		12/12/1992	F	09
1010117	INACT	Bartlett	Jason	G	10/22/1994	M	04
1004149	INACT	Ackley	Fritz	JACK	10/17/1990	M	04
504687	INACT	Frazier	Joe	R	01/05/1988	M	10
1011295	4007	Capron	Ralph	MARIE	12/14/1998	M	03
1003700	INACT	Wensloff	Butch		06/09/1994	M	KP
1004575	INACT	Beck	Boom-Boom		10/08/1994	F	04
1004576	3005	Bechler	Steve	P.	03/13/1995	F	07
1001673	INACT	McLaughlin	Jim		09/20/1987	M	PG
1003781	INACT	Whitson	Ed	AUGUSTO	02/01/1989	M	10
1003782	INACT	Wilhelm	Kaiser	F.	06/14/1991	M	10
1001383	2002	Lollar	Tim		09/10/1991	F	10
1012620	3004	Eversgerd	Bryan	D	10/03/1995	F	07
504976	INACT	Jackson	Charlie	BERENICE	11/14/1988	F	12
1008453	2002	Decker	Frank	ALEXANDER	02/18/1991	F	11
403589	INACT	Hayden	Lefty		11/09/1987	M	PG
105024	INACT	Lahoud	Joe	ISABELLA	03/11/1987	M	03
1010825	3004	Brooks	Jerry	YVETT	09/29/1994	F	08
1006963	INACT	Clapp	John	MARIE	09/03/1993	M	PG
1010450	4012	Blocker	Terry		09/18/1998	F	03
403908	INACT	Plodinec	Tim	Siciliano	03/19/1989	M	01
1002900	2002	Sizemore	Grady	J	05/27/1993	F	09
504526	INACT	DeBerry	Hank	KATHLEEN	07/09/1987	F	10
504529	INACT	DeMaestri	Joe	SAMANTHA	03/28/1987	M	PG
105045	INACT	Land	Doc	F	05/15/1987	F	PG
1012966	4009	Garcia	Ralph	B	11/27/1998	F	03
1013273	3005	Grimsley	Ross	KHYRIE	09/19/1996	M	06
1012571	4009	Ennis	Russ	EDUARDO	01/07/2000	M	02
1006619	INACT	Castleman	Foster	NICOLE	01/17/1995	M	KF
1006505	INACT	Carroll	Scrappy	ALEXANDER	08/18/1987	M	PG
1002877	INACT	Simmons	Ted	ALICIA	10/09/1990	F	05
1007241	INACT	Collier	Lou	ALLICE	03/03/1991	M	06
1005417	INACT	Briggs	Grant	MCKENZIE	02/25/1991	M	10
1010613	INACT	Boyd	Jason		05/17/1994	M	PG
1011307	4007	Carlisle	Walter	FRANCHESCA	09/21/1999	F	03
1011308	4007	Carlsen	Don	ALEXIS	12/21/1998	M	03
1012835	4014	Fouser	Bill	T	03/14/2000	F	02
1008158	4011	Danning	Ike	LEONARDO	08/02/1997	M	05
1008033	INACT	Cunningham	Ray	JOSE	12/26/1986	M	12
504625	INACT	Ellison	Babe		01/03/1988	F	02
1011505	4009	Cissell	Bill		06/27/1999	M	03
1008254	4011	Davis	Eric		08/01/1997	M	05
105094	INACT	Latman	Barry	A	07/08/1987	F	PG
1012471	INACT	Eagle	Bill	FERNANDO	01/09/1998	M	02
1012570	INACT	English	Woody		06/15/1988	F	12
1006464	3005	Carpenter	Lew		06/02/1996	M	06
1009671	4009	Cotto	Henry		05/17/2000	M	02
1005259	3005	Bradley	Bert		12/08/1993	M	08
1002300	2002	Rapp	Vern	L	03/16/1993	M	09
1003006	2002	Smith	Skyrocket	RONTESHA	04/06/1993	F	09
1008587	INACT	Deutsch	Mel	GABRIEL	03/02/1989	F	12
404227	INACT	O'Brien	Jerry		11/03/1990	F	KF
1013438	4009	Hare	Shawn		07/09/1999	F	03
1011527	4014	Carroll	Pat	LYNN	02/20/1999	M	03
1009709	4007	Agganis	Harry	CHARNAY	09/01/1998	F	03
1010018	4011	Bancroft	Dave		02/08/1997	F	05
1010394	2002	Bishop	Charlie	MIRIAM LASHELLE	10/31/1988	F	11
1001652	INACT	McGill	Bill		05/08/1992	F	KF
1005975	2002	Burns	Bill	MIGDAILA	07/18/1993	F	09
1005976	3005	Burnett	A.J.	BRANDON	01/26/1996	F	06
1009607	4012	Endicott	Bill		05/28/1998	F	03
1007119	INACT	Clymer	Bill		02/16/1995	F	05
1007271	INACT	Collum	Jackie		08/09/1985	M	12
403527	INACT	Hankinson	Frank		01/26/1987	M	06
1001665	INACT	McJames	Doc	SHARI	10/08/1988	M	03
1004902	3005	Weber	Ben		04/30/1995	F	07
105437	INACT	Barrett	Marty	MARK	04/21/1989	M	04
105566	2002	Blackburn	George	E	08/23/1990	M	11
1012181	3004	Davis	Woody	T	07/03/1995	F	07
1000354	2002	Graham	Charlie	DAVID	02/23/1991	M	10
1003776	2002	Whitfield	Terry		06/15/1993	F	09
1007844	4011	Creger	Bernie	TAJAI	10/11/1996	M	05
504444	INACT	Corbitt	Claude	LEE	03/13/1987	M	PG
1013177	INACT	Gotay	Ruben	DAVID	04/23/2000	M	KF
505043	INACT	Keely	Bob	JOSEPH	04/16/1989	M	12
1012152	INACT	Davis	Bob	CORY	12/03/1997	F	01
1002443	2002	Rogers	Jimmy	L	06/12/1993	M	09
1006425	3005	Carlos	Cisco		10/28/1995	F	06
1004450	INACT	Barker	Kevin	MARIE	01/30/1989	F	12
1004452	INACT	Barger	Cy	ANNE	08/12/1994	F	KP
1004481	INACT	Barron	Frank	L	11/09/1994	M	02
403821	INACT	Jaster	Larry	MARIA	05/19/1989	M	12
105756	INACT	Burke	Joe	A	04/27/1987	F	06
105282	INACT	Adkins	Dick	ALBERTO	08/07/1988	M	04
105530	INACT	Bernhardt	Juan	HERBERT	01/15/1989	F	02
105162	INACT	Lee	Derrek		10/22/1986	M	02
1004929	3005	Blaeholder	George	LOUIS	06/01/1995	F	07
1005052	2002	Bohn	Charlie		01/07/1991	F	10
1007435	3005	Cook	Aaron	SQUIRE	06/22/1994	F	08
1007442	4012	Cook	Mike	W	11/23/1998	M	03
1006488	INACT	Conroy	Wid		02/18/1987	F	PG
1004415	INACT	Bale	John		03/03/1989	M	12
1013621	3004	Hernandez	Evelio	D.	10/08/1995	F	07
1000516	INACT	Stallcup	Virgil	JOHN	06/02/1990	F	10
1013213	INACT	Graterol	Beiker	B	02/15/2000	F	01
505033	2002	Kainer	Don	LYNN	04/12/1989	F	12
403993	2002	Kendall	Fred	AIDA	10/19/1989	F	11
1009984	4009	Bako	Paul	GUADALUPE	11/13/1997	M	03
1007858	4011	Criscione	Dave	SAMUEL	04/12/1997	M	05
1007002	INACT	Clark	Phil	JAYSEN	09/15/1988	M	12
1006363	4011	Candiotti	Tom	LIVINGSTON	02/14/1996	F	05
1008628	4011	Diaz	Juan	KELLY	03/05/1996	M	05
1009453	INACT	Edwards	Hank	CARMEN	05/17/1986	M	10
1001255	INACT	Kelly	Bryan		01/03/1991	F	05
1004317	OOD	Arroyo	Bronson	MICHELLE	05/20/1996	M	08
1002655	INACT	Schoeneweis	Scott	N	07/29/1993	M	KP
105647	2002	Bradley	Mark	LLOYD	04/25/1990	F	11
1007254	INACT	Collins	Orth		03/23/1991	F	10
1010883	INACT	Brusstar	Warren	PORFIRIO	01/30/1991	F	12
1011794	4012	Cox	Terry	MARIE	07/21/1997	M	03
505827	2002	Osteen	Champ	ISABEL	08/19/1991	M	10
505329	2002	Marion	Dan		09/16/1990	F	11
403645	2002	Hernandez	Jeremy	CAROLINA	08/11/1988	F	12
1001267	INACT	Kerr	Dickie	KUMASI	04/28/1992	M	03
1008004	4011	Cullen	Tim	ROBERTO	05/28/1997	F	05
1009628	INACT	Enzenroth	Jack	AHSAKI	05/21/1998	F	01
1001333	INACT	Sullivan	Tom		03/15/1992	M	04
1000318	INACT	Haad	Yamid		07/11/1990	F	04
1003811	2002	Redman	Prentice	R JR	05/30/1993	F	09
1011773	4009	Young	Del	PABLO	05/14/2000	F	02
1010881	INACT	Buice	De Wayne		01/10/1998	F	02
1008566	4011	Dente	Sam	A	12/02/1996	M	05
1013430	4012	Hand	Rich		10/21/1998	F	03
1003361	3005	Turner	Tuck		05/26/1994	F	08
1002207	INACT	Pittaro	Chris	ZAYIID	08/31/1991	M	01
1010291	4009	Benn	Henry	P	10/01/1999	M	03
1010462	INACT	Blefary	Curt	FERNANDA	08/21/1990	M	10
1006420	4011	Carl	Lew	THOMAS	02/15/1996	M	05
105008	INACT	LaRoque	Sam	MARIE	02/27/1987	M	03
404149	INACT	Law	Ron	T	05/30/1991	M	02
105415	INACT	Barber	Turner	MARKISHA	09/27/1989	M	02
105768	INACT	Castillo	Frank		01/11/1990	M	03
1012161	4011	Davis	Harry	DIANA	08/02/1995	M	05
404225	INACT	Lillard	Bill	KENYA	05/22/1988	M	04
1012036	2002	Songer	Don	DENZEL	04/22/1994	M	09
1004804	2002	Vining	Ken		10/19/1994	M	09
1006181	3005	Bubser	Hal	D	05/15/1996	F	06
1001777	INACT	Minchey	Nate	EDEN	01/25/1989	M	12
403722	INACT	Hollmig	Stan	Kevin	09/26/1988	F	02
403363	INACT	Goodenough	Bill	TYRONE	07/28/1987	F	PG
1000699	INACT	Sullivan	Russ	ANDRES	05/24/1991	F	10
1007731	OOD	Cowley	Joe	CLARE	04/22/1999	M	05
1000421	INACT	Harrington	Joe	C	05/05/1991	M	10
1003551	3004	Biancalana	Buddy		08/11/1994	M	08
1013541	INACT	Haywood	Bill	M	12/05/1993	M	07
1004581	INACT	Beck	Rich	ENID	05/25/1995	F	01
1004999	INACT	Blott	Jack	Q	01/18/1985	M	12
1013327	2002	Guzman	Jose	RICHARD	03/31/1993	F	09
1009970	INACT	Asadoor	Randy		01/20/1988	M	11
1012088	2002	Cushman	Harvey	MICHELE	02/21/1990	M	10
1012089	4011	Cusick	Jack	JAMES	07/04/1997	F	05
105513	INACT	Bennett	Gary	LASHAY	09/23/1989	M	03
1006225	3005	Conroy	Bill	James	03/14/1995	F	07
1002950	INACT	Smith	Brick	EMANUEL	04/09/1980	F	11
1002951	INACT	Smith	Bobby Gene	RADEL	07/08/1981	M	09
1010152	CHARTER	Bastian	Charlie	MARIE	02/14/1998	M	04
1002732	INACT	Sembera	Carroll	L	10/28/1981	M	12
504918	2002	Holdridge	David	NICOLE	10/15/1989	F	11
504920	INACT	Holle	Gary		02/04/1991	M	02
504364	INACT	Cashion	Carl		07/21/1987	M	PG
504365	INACT	Castiglia	Jim	M	10/15/1986	F	PG
403860	INACT	Johnson	Ben	MARIE	08/22/1989	M	12
504947	2002	Hudson	Jesse	JOVANY	02/24/1989	F	10
1008737	4011	Dolan	Cozy		05/20/1997	F	05
1008738	INACT	Aber	Al		11/05/1999	F	KF
1010196	4011	Bauers	Al	R	12/12/1996	F	05
1001560	INACT	Martinez	Ted	C	11/10/1990	F	01
1010416	INACT	Blackwell	Ewell	DANIEL	02/13/1992	F	08
1010417	4011	Blackwell	Fred	THOMAS	06/19/1996	M	05
1013384	3004	Hunter	Brian	Patricia	03/06/1995	M	07
1009594	4012	Emery	Spoke	DOUGLAS	01/20/1998	F	03
1003730	INACT	Wheeler	Don		12/30/1993	M	02
1002409	INACT	Roberts	Dave	ELIZABETH	10/28/1992	F	02
1002410	2002	Roberts	Jim	MARIE	02/19/1993	M	09
1006875	4011	Christenson	Larry	JOSEPH	01/02/1996	M	05
1004526	INACT	Baughman	Justin		07/01/1990	M	06
1002989	INACT	Smith	Lee	JAMES	01/18/1983	F	10
1008171	4011	Darling	Dell	ANNE	05/15/1997	F	05
1006994	INACT	Clark	Jim	TERRELL	09/10/1989	M	12
1009852	4014	Ardell	Dan		02/19/1998	F	03
1004333	INACT	Atkins	Tommy	BYRNS WERNER	07/21/1994	F	06
403553	INACT	Harris	Bill	R	09/14/1988	M	02
403554	INACT	Harrington	Andy		08/18/1988	F	02
1002425	INACT	Robles	Sergio	D.	03/13/1993	M	KF
1004213	INACT	Allen	Myron		09/16/1987	F	PG
1011429	2002	Chambers	Johnnie	CHRISTIAN	09/24/1993	M	09
504077	INACT	Barkley	Brian		01/21/1986	M	11
1011512	4009	Clark	Allie	A	09/11/1999	M	03
1003140	INACT	Taylor	Scott	ANTHONY	11/20/1991	F	03
1000541	INACT	Stark	Dolly	SUZETTE	12/15/1990	M	06
504898	2002	Hill	Herbert	DIANA	12/04/1989	M	11
1006724	INACT	Chamberlain	Joe		09/26/1995	F	02
1001971	INACT	Norman	Dan	THERESA	09/25/1988	F	07
1000697	INACT	Sullivan	Pat		11/11/1989	M	07
403902	2002	John	Tommy	XIOMARA	05/18/1989	F	12
1003887	INACT	Wilson	Jim	LANAUD	09/07/1989	F	05
403479	INACT	Haas	Eddie	ROSE	12/29/1986	M	03
504689	INACT	Fritz	Harry		08/05/1988	F	04
1002169	2002	Pettit	Leon	J	07/07/1993	F	09
505078	INACT	Kirkwood	Don		03/09/1989	M	06
1001150	INACT	Decker	Marty	MAURICIO	09/29/1991	F	06
1012484	INACT	Easley	Logan		01/28/1996	M	02
1013608	3005	Hensiek	Phil	GAVIN	05/18/1994	M	08
1011548	4014	Clemens	Bob	MATTHEW	07/28/1999	M	03
403830	INACT	Jackson	Reggie		02/14/1989	M	12
403831	INACT	Jackson	Mike		06/28/1989	M	01
1006127	INACT	Butler	Cecil	DANIEL	02/12/1996	M	01
105884	INACT	Chamberlain	Craig	HELEN	04/15/1991	F	10
504967	INACT	Hyers	Tim	DAVID	01/06/1989	F	12
105042	INACT	Lampe	Henry		10/06/1986	M	03
105087	INACT	Lary	Lyn	MARLENE	09/26/1987	F	PG
1011337	4007	Carson	Al	A	08/18/1999	M	03
1004920	INACT	Blackburn	Ron	FERN	06/23/1995	F	KF
1011301	4007	Cardwell	Don	LYNN	03/30/1999	F	03
105608	2002	Booker	Buddy	J	11/02/1989	F	11
1002886	INACT	Simpson	Duke	AISHAH	09/18/1993	M	KP
1011478	4009	Chiti	Harry	MARIE	05/02/1999	M	03
403340	INACT	Golden	Mike	ROSE	07/01/1987	M	03
1004016	3005	Wright	Ron		07/13/1994	F	08
1012020	INACT	Crothers	Doug	ELIZABETH	01/09/1998	M	03
1008190	4011	Daubach	Brian	ESTEBAN	01/02/1997	M	05
1011578	3004	Coffey	Jack		04/26/1994	F	08
403787	INACT	Javery	Al		01/06/1989	F	12
403788	2002	Humphreys	Mike	MARK	07/16/1989	M	11
105525	INACT	Bergh	John	MARIE	02/07/1989	M	02
1008539	4011	Delsing	Jim	E	03/06/1997	M	05
1004406	3004	Balaz	John	XAVIER	08/02/1988	F	08
1007901	4011	Crosetti	Frankie		10/16/1996	F	05
1006487	INACT	Carrasquel	Alex		12/24/1993	F	06
1003631	2002	Wathan	John	CIERAI	09/10/1994	M	09
1001425	INACT	Lopez	Art		05/05/1992	M	05
403685	INACT	Hilley	Ed	COSTANZO	07/18/1988	F	02
1009401	2002	Echevarria	Angel	LEE	10/12/1991	M	10
1007750	INACT	Cox	Casey	G	10/11/1989	M	12
1003229	INACT	Thompson	Shag		12/12/1991	M	03
1010106	INACT	Barry	Hardin		08/18/1989	F	12
1011587	INACT	McLaughlin	Joey		05/19/1999	F	01
505406	INACT	McCarty	Lew	M	10/17/1989	M	01
404162	2002	Leahy	Dan	B	06/06/1991	F	10
403380	INACT	Gosling	Mike	K	05/15/1987	M	03
504831	INACT	Hansell	Greg	LUKE JAMES	09/29/1988	F	02
1002127	2002	Pearson	Monte	LYNN	02/20/1993	M	09
1002118	INACT	Paul	Lou	CHARLES	08/08/1993	M	KF
1001148	2002	Houston	Tyler		12/30/1989	F	11
105064	INACT	Langford	Rick	CARN	04/24/1987	F	10
1013531	4012	Hunter	Willard	Nicole	05/01/2001	F	KF
1004843	INACT	Bickford	Vern		01/06/1995	F	01
1012545	INACT	Ellick	Joe		03/30/1996	F	03
105156	INACT	Lee	Leron	N	05/09/1986	M	09
403345	INACT	Golvin	Walt	MARCEL	06/21/1987	F	03
1012583	INACT	Erdos	Todd		09/01/1990	M	09
1004178	INACT	Aguilera	Rick	MICHELLE	08/22/1987	F	12
1008555	INACT	Denman	Brian	D	09/30/1997	F	KF
1009575	4012	Ellison	Jason		04/12/1998	F	03
1009674	4011	Daily	Bill	SAIRUS	10/05/1997	M	05
1011718	2002	Coombs	Bobby	BERNAVE	07/03/1994	M	09
1001139	INACT	Hope	Sam	LAWRENCE	08/18/1989	F	12
1012252	4009	Dempsey	Mark		04/22/1999	M	03
404036	INACT	Kish	Ernie	MARIE	04/26/1990	M	03
1003344	2002	Tucker	T.J.	MARIE	11/04/1993	F	09
1008729	INACT	Doe	Fred	M	04/15/1990	M	11
1011446	4009	Chapman	John	REUBEN	07/27/1999	M	03
1010374	2002	Biittner	Larry	J	02/28/1991	M	10
1010527	INACT	Bonilla	Juan	QUASHELLE	06/26/1989	M	12
403707	INACT	Hoffman	Trevor		08/23/1987	M	PG
403709	INACT	Hogan	George	WADE	04/17/1987	M	03
1011595	4009	Cole	Alex	J	08/29/1998	F	03
1002165	2002	Peterson	Jim	CHRISTINE	03/03/1993	F	09
1010454	4011	Blanton	Cy		07/11/1996	F	05
1006558	4011	Casey	Bill	LILIANA	01/14/1996	M	05
1007971	INACT	Dalena	Pete		08/12/1997	M	03
1004732	3004	Benson	Vern	CHRISTOPHER	12/31/1994	F	07
1000798	INACT	Austin	Jimmy		02/27/1992	F	03
505754	INACT	Buzhardt	John	ANTHONY JAMES	06/16/1990	M	KP
505631	INACT	Mora	Andres	FELIPE	12/11/1990	F	09
505214	INACT	Lopata	Stan		07/31/1989	M	01
1008388	INACT	DeTore	George	SEAN	10/09/1987	F	09
1001903	INACT	Murrell	Ivan		06/28/1988	M	05
1001106	INACT	Cook	Paul	ROBERT	07/12/1992	M	08
1006165	3005	Burns	Jim	M	09/11/1996	M	06
504263	INACT	Bronstad	Jim	NICKOLE	02/16/1987	M	PG
504264	INACT	Bross	Terry	DE SHAI	12/03/1986	M	04
1001284	INACT	Kitsos	Chris	JOEL	04/23/1988	M	PG
1003731	2002	Wheeler	Daniel		02/01/1994	M	09
1005330	3004	Henderson	Dave	ELIZABETH	07/27/1994	F	08
1004509	2002	Bateman	John	GABRIEL	12/16/1989	F	11
1011392	4009	Cedeno	Domingo	T	04/20/1999	F	03
1005256	INACT	Bradford	Chad		09/30/1989	M	05
505747	INACT	Noboa	Junior	DEISY	11/15/1990	F	KP
505748	2002	Nolan	The Only	MACDONALD	07/31/1991	M	10
1004903	2002	Webster	Lenny		09/03/1994	F	09
1008981	INACT	Duff	Pat	CLAUDIN	06/01/1990	M	09
1010373	4011	Bigbee	Carson	AMELIA	08/28/1996	F	05
504120	INACT	Behenna	Rick		03/26/1986	M	PG
1013413	4007	Hamilton	Tom	WOODLY	05/29/2000	M	02
1001993	INACT	O'Brien	Tommy	PATRICE	08/12/1987	M	10
1002584	2002	Scalzi	Skeeter		05/22/1993	M	09
1002585	INACT	Scanlan	Doc	ANTONIO	06/11/1993	M	07
1005723	INACT	Bruce	Bob	G	05/09/1987	F	PG
504386	INACT	Clark	Cap	W	07/11/1987	M	PG
1009384	4012	Eaves	Vallie	ERIC	03/07/2000	M	02
1003370	3005	Tyree	Earl	JAMES	09/15/1994	M	08
1003023	INACT	Snell	Nate		04/02/1986	M	10
1011298	4009	Carbine	John	TAYLOR	08/09/1999	M	03
504394	INACT	Cianfrocco	Archi	RON	08/14/1987	M	PG
504480	INACT	Culp	Benny	JOHN	08/12/1987	F	07
504664	INACT	Finley	Bill	JOHN	12/08/1987	M	03
105582	INACT	Blogg	Wes	B	08/07/1989	M	04
1008583	INACT	Destrade	Orestes		11/05/1996	M	03
1006594	2002	Castillo	Bobby	J	10/24/1992	F	09
1001065	2002	Christman	Tim	L	08/26/1992	F	09
1003201	INACT	Baker	Del	JAMES	05/22/1991	M	10
1003202	INACT	Thomas	Roy		12/09/1986	M	PG
504311	INACT	Byrne	Charlie	ESTHER	01/31/1987	F	02
404015	2002	Kilduff	Pete	T	08/10/1990	M	11
1003474	2002	Veras	Dario		06/01/1994	F	09
1009629	4014	Eppard	Jim	RICHARD	04/28/1998	F	03
1011520	4014	Clark	Jack	JOSEPH	11/05/1998	F	03
105239	INACT	Lezcano	Sixto	J	04/11/1988	F	02
1009896	4009	Averill	Earl	L	03/04/1998	M	03
1011486	4009	Christensen	Cuckoo	M	09/22/1999	F	03
1011062	INACT	Browning	Tom		01/24/1992	F	08
1011061	INACT	Brito	Tilson	NOEMI	04/06/1995	M	05
1006040	4011	Burrell	Harry	DANIEL	12/20/1995	F	05
1003726	3004	Wheatley	Charlie		12/27/1993	F	08
1001883	INACT	Munson	Red	MICHAEL	08/21/1989	F	12
403853	2002	Jenkins	Tom		09/03/1989	M	11
1002677	INACT	Schultze	John	F	09/27/1987	F	PG
1011747	INACT	Corcoran	Larry	A	05/11/1990	F	09
105204	INACT	Leonard	Andy	LEANNE	11/10/1987	M	10
1002681	2002	Schumann	Hack	LYNN	08/16/1993	M	09
1007967	4011	Crutcher	Dick		10/26/1996	M	05
1010525	4009	Bonness	Bill	EUGENE	11/12/1997	F	03
1010526	3004	Bonikowski	Joe		09/22/1995	F	07
1012024	4011	Crockett	Davey	JAMES	05/25/1997	M	05
505640	2002	Mowry	Joe	JAMES	04/20/1991	M	10
1000420	INACT	Harper	Tommy		11/14/1990	F	KP
1000261	2002	Fuentes	Miguel		04/19/1991	M	10
1000894	2002	Blanks	Larvell	M.	04/14/1992	F	10
1010560	3005	Bosley	Thad	ARTHUR	10/30/1994	F	07
1010575	3004	Bottomley	Jim		06/15/1994	M	07
1004994	INACT	Blong	Joe	ANTHONY	11/15/1994	M	06
105436	INACT	Barrett	Dick		12/05/1988	F	PG
1003590	INACT	Walters	Fred	ANGELEE	05/08/1988	M	04
1008756	INACT	Donahue	Tim		10/12/1989	M	12
1011636	4009	Cook	Jim		10/24/1997	M	03
403596	INACT	Head	Ralph		10/09/1987	M	12
1010151	4009	Bates	John		07/08/1998	M	03
1009319	INACT	Dykstra	Lenny		11/14/1991	F	08
1009324	4011	Dyler	John		08/15/1997	M	05
105698	INACT	Brown	Curtis		07/03/1989	F	12
105511	INACT	Benge	Ray		06/24/1988	M	02
105512	INACT	Bennett	Frank	CHANDEL	03/11/1987	M	03
1006185	4011	Byrnes	Eric	MUNHALL	05/13/1996	M	05
1002792	2002	Shean	Dave	MARIA	12/17/1992	M	09
1006236	3005	Calderone	Sam	EDDY	09/03/1996	F	06
1002428	2002	Rodriguez	Eduardo		01/22/1993	M	09
1002502	INACT	Sanchez	Freddy		09/09/1992	F	04
1007202	INACT	Coleman	Choo Choo	STEVEN	08/07/1989	M	11
1002503	INACT	Rusteck	Dick	ALEXANDER	06/10/1993	F	03
1005172	2002	Boswell	Ken	R	05/23/1993	M	09
404214	INACT	Liddell	Dave	NICOLE	01/08/1991	F	02
1001393	INACT	Lillis	Bob	ANTHONY	08/09/1992	M	PG
105655	INACT	Branch	Harvey	R	03/07/1990	F	03
1008667	INACT	Dillard	Don		07/06/1994	F	06
1012978	4009	Gardner	Jeff	R	07/08/2000	F	02
1001931	INACT	Neiger	Al		10/04/1988	F	05
1009696	INACT	Adams	Willie	B	12/24/1997	M	05
403968	2002	Keegan	Bob	A	11/28/1989	M	11
1006198	INACT	Cabrera	Jose	A	12/22/1995	M	04
1007041	INACT	Clarkson	Bill	JAMES	12/26/1986	M	PG
505403	2002	McCarthy	Greg		04/30/1990	F	11
504230	INACT	Bowman	Roger	MICHELLE	09/30/1987	F	PG
1003729	3005	Wheeler	Ed		09/29/1994	M	08
1001643	INACT	McFarlan	Dan	MARIE	01/05/1990	M	01
1012560	2002	Emerson	Chester	BELEN	10/05/1990	M	10
1000676	INACT	Such	Dick	LUCY	08/07/1988	M	12
1001961	INACT	Nieves	Juan	A	02/05/1988	M	12
1003625	INACT	Washer	Buck	L	03/26/1994	F	KP
1004008	2002	Wright	Joe	JEANETTE	01/04/1993	F	09
1004040	2002	Yerkes	Steve	PIERRE	02/04/1993	F	09
1005009	2002	Blume	Clint		11/18/1989	F	11
1008466	INACT	Dee	Jim		12/23/1998	M	01
1000693	2002	Sullivan	Jim		03/03/1993	F	09
1000694	INACT	Sullivan	John		11/12/1992	M	01
1000695	INACT	Sullivan	John	N	10/22/1989	M	01
1001606	2002	McCall	Brian	PRANTE	08/12/1991	F	10
1009597	4012	Emmer	Frank		10/24/1997	F	03
1006639	INACT	Cather	Mike	DAVID	09/12/1998	M	02
1003725	2002	Wetzel	Dutch	ANDREA	02/27/1993	M	09
1004425	INACT	Bancroft	Dave	WILLIAM	10/22/1989	F	12
1009487	4011	Egan	Rip	JAMES	11/26/1996	F	05
1005332	2002	Hendley	Bob	GEORGE	07/14/1989	M	11
1004235	INACT	Altman	George		10/02/1996	M	3F
1001199	INACT	Johnson	Art	R	08/22/1989	M	12
105682	2002	Britton	Gil		05/26/1990	M	11
403906	INACT	Jones	Howie		03/24/1989	F	12
403907	2002	Jones	Andruw	FERNANDO	08/02/1988	M	12
1005265	INACT	Brady	Neal	NUNES	08/19/1990	M	06
1013375	4011	Hallinan	Ed	LEWIS	10/06/1997	F	05
105661	2002	Brantley	Mickey		11/17/1989	F	11
1011452	4007	Chavez	Anthony	MICHAEL	06/05/1999	F	02
505455	INACT	McGowan	Beauty	ANN	06/23/1989	F	01
505460	2002	McGwire	Mark	ELIZABETH	05/29/1990	F	11
1010880	4014	Bryant	Don	CARLOS	03/10/2001	M	01
1004390	2002	Bajenaru	Jeff		12/31/1990	F	11
1002381	2002	Rico	Fred	D	01/23/1993	M	09
1011830	INACT	Crespo	Felipe	C	05/11/1994	M	06
1013370	2002	Hall	Marc	DE JESUS	02/03/1993	M	09
1008589	INACT	Devine	Mickey	DEMARIS	07/09/1997	M	KF
1008590	4011	Devine	Adrian		12/19/1996	M	05
1010233	4009	Beck	Rod		01/28/1998	M	03
1010234	INACT	Becker	Beals		03/16/1998	M	03
1010100	INACT	Barrios	Francisco	W JR	11/08/1997	M	01
1004974	3005	Blaylock	Bob	ANN	08/29/1994	F	08
1005426	2002	Briley	Greg	BEATRICE	01/16/1991	F	10
404072	INACT	Knudsen	Kurt		02/20/1989	F	01
105595	INACT	Boever	Joe	NICOLE	02/21/1990	M	02
1009082	INACT	Dunn	Scott		07/18/1998	M	02
